Price at Date,Price in EUR
2023/06/08,62
2023/06/09,63
2023/06/10,62
2023/06/11,62
2023/06/12,52
2023/06/13,52
2023/06/14,60
2023/06/15,60
2023/06/16,61
2023/06/17,63
2023/06/18,63
2023/06/19,63
2023/06/20,73
2023/06/21,73
2023/06/22,73
2023/06/23,74
2023/06/24,74
2023/06/25,74
2023/06/26,70
2023/06/27,61
2023/06/28,62
2023/06/29,81
2023/06/30,71
2023/07/01,70
2023/07/02,81
2023/07/03,92
2023/07/04,71
2023/07/05,69
2023/07/06,51
2023/07/07,51
2023/07/08,49
2023/07/09,50
2023/07/10,59
2023/07/11,71
2023/07/12,71
2023/07/13,70
2023/07/14,71
2023/07/15,69
2023/07/16,60
2023/07/17,51
2023/07/18,51
2023/07/19,46
2023/07/20,45
2023/07/21,51
2023/07/22,51
2023/07/23,44
2023/07/24,38
2023/07/25,38
2023/07/26,39
2023/07/27,40
2023/07/28,40
2023/07/29,46
2023/07/30,47
2023/07/31,83
2023/08/01,83
2023/08/02,83
2023/08/03,61
2023/08/04,64
2023/08/05,68
2023/08/06,57
2023/08/07,57
2023/08/08,67
2023/08/09,77
2023/08/10,58
2023/08/11,68
