Price at Date,Price in EUR
2023/06/08,141
2023/06/09,141
2023/06/10,140
2023/06/11,140
2023/06/12,126
2023/06/13,125
2023/06/14,108
2023/06/15,108
2023/06/16,137
2023/06/17,137
2023/06/18,137
2023/06/19,137
2023/06/20,137
2023/06/21,122
2023/06/22,122
2023/06/23,122
2023/06/24,122
2023/06/25,122
2023/06/26,122
2023/06/27,122
2023/06/28,122
2023/06/29,122
2023/06/30,122
2023/07/01,122
2023/07/02,141
2023/07/03,141
2023/07/04,150
2023/07/05,150
2023/07/06,141
2023/07/07,141
2023/07/08,141
2023/07/09,141
2023/07/10,141
2023/07/11,141
2023/07/12,141
2023/07/13,141
2023/07/14,141
2023/07/15,141
2023/07/16,141
2023/07/17,141
2023/07/18,141
2023/07/19,141
2023/07/20,142
2023/07/21,142
2023/07/22,142
2023/07/23,142
2023/07/24,142
2023/07/25,142
2023/07/26,142
2023/07/27,156
2023/07/28,156
2023/07/29,156
2023/07/30,156
2023/07/31,156
2023/08/01,156
2023/08/02,153
2023/08/03,166
2023/08/04,156
2023/08/05,156
2023/08/06,156
2023/08/07,177
