Price at Date,Price in EUR
2023/06/07,87
2023/06/08,87
2023/06/09,87
2023/06/10,87
2023/06/11,87
2023/06/12,88
2023/06/13,86
2023/06/14,86
2023/06/15,87
2023/06/16,86
2023/06/17,86
2023/06/18,86
2023/06/19,86
2023/06/20,86
2023/06/21,86
2023/06/22,86
2023/06/23,86
2023/06/24,86
2023/06/25,86
2023/06/26,87
2023/06/27,86
2023/06/28,86
2023/06/29,86
2023/06/30,86
2023/07/01,86
2023/07/02,86
2023/07/03,87
2023/07/04,93
2023/07/05,107
2023/07/06,104
2023/07/07,103
2023/07/08,103
2023/07/09,107
2023/07/10,107
2023/07/11,136
2023/07/12,136
2023/07/13,110
2023/07/14,110
2023/07/15,130
2023/07/16,90
2023/07/17,87
2023/07/18,53
2023/07/19,53
2023/07/20,53
2023/07/21,130
2023/07/22,147
2023/07/23,107
2023/07/24,136
2023/07/25,107
2023/07/26,147
2023/07/27,135
2023/07/28,135
2023/07/29,135
2023/07/30,135
2023/07/31,138
2023/08/01,124
2023/08/02,116
2023/08/03,115
2023/08/04,135
2023/08/05,134
2023/08/06,146
2023/08/07,128
