Price at Date,Price in EUR
2023/06/08,132
2023/06/09,115
2023/06/10,115
2023/06/11,127
2023/06/12,167
2023/06/13,173
2023/06/14,145
2023/06/15,127
2023/06/16,115
2023/06/17,111
2023/06/18,99
2023/06/19,114
2023/06/20,145
2023/06/21,173
2023/06/22,132
2023/06/23,115
2023/06/24,115
2023/06/25,109
2023/06/26,142
2023/06/27,173
2023/06/28,115
2023/06/29,132
2023/06/30,153
2023/07/01,175
2023/07/02,175
2023/07/03,173
2023/07/04,153
2023/07/05,151
2023/07/06,151
2023/07/07,127
2023/07/08,127
2023/07/09,134
2023/07/10,175
2023/07/11,191
2023/07/12,191
2023/07/13,191
2023/07/14,182
2023/07/15,191
2023/07/16,173
2023/07/17,173
2023/07/18,197
2023/07/19,202
2023/07/20,202
2023/07/21,199
2023/07/22,199
2023/07/23,199
2023/07/24,173
2023/07/25,173
2023/07/26,173
2023/07/27,174
2023/07/28,218
2023/07/29,239
2023/07/30,228
2023/07/31,239
2023/08/01,197
2023/08/02,171
2023/08/03,196
2023/08/04,213
2023/08/05,245
2023/08/06,260
2023/08/07,260
2023/08/08,226
2023/08/09,221
2023/08/10,303
2023/08/11,320
