Price at Date,Price in EUR
2023/06/07,137
2023/06/08,124
2023/06/09,124
2023/06/10,123
2023/06/11,123
2023/06/12,124
2023/06/13,123
2023/06/14,123
2023/06/15,124
2023/06/16,145
2023/06/17,140
2023/06/18,121
2023/06/19,122
2023/06/20,124
2023/06/21,124
2023/06/22,124
2023/06/23,124
2023/06/24,124
2023/06/25,135
2023/06/26,135
2023/06/27,128
2023/06/28,118
2023/06/29,118
2023/06/30,123
2023/07/01,128
2023/07/02,134
2023/07/03,151
2023/07/04,156
2023/07/05,155
2023/07/06,166
2023/07/07,173
2023/07/08,162
2023/07/09,143
2023/07/10,141
2023/07/11,143
2023/07/12,143
2023/07/13,166
2023/07/14,169
2023/07/15,180
2023/07/16,156
2023/07/17,140
2023/07/18,144
2023/07/19,121
2023/07/20,139
2023/07/21,174
2023/07/22,148
2023/07/23,128
2023/07/24,129
2023/07/25,167
2023/07/26,175
2023/07/27,180
2023/07/28,181
2023/07/29,179
2023/07/30,170
2023/07/31,149
2023/08/01,155
2023/08/02,167
2023/08/03,196
2023/08/04,201
2023/08/05,189
2023/08/06,191
2023/08/07,215
