Price at Date,Price in EUR
2023/06/08,200
2023/06/09,178
2023/06/10,178
2023/06/11,178
2023/06/12,178
2023/06/13,178
2023/06/14,161
2023/06/15,161
2023/06/16,167
2023/06/17,167
2023/06/18,150
2023/06/19,167
2023/06/20,178
2023/06/21,209
2023/06/22,209
2023/06/23,170
2023/06/24,216
2023/06/25,209
2023/06/26,209
2023/06/27,211
2023/06/28,218
2023/06/29,163
2023/06/30,150
2023/07/01,150
2023/07/02,177
2023/07/03,177
2023/07/04,191
2023/07/05,191
2023/07/06,191
2023/07/07,191
2023/07/08,191
2023/07/09,191
2023/07/10,191
2023/07/11,191
2023/07/12,206
2023/07/13,206
2023/07/14,211
2023/07/15,216
2023/07/16,216
2023/07/17,198
2023/07/18,211
2023/07/19,206
2023/07/20,193
2023/07/21,219
2023/07/22,234
2023/07/23,244
2023/07/24,222
2023/07/25,200
2023/07/26,200
2023/07/27,207
2023/07/28,198
2023/07/29,188
2023/07/30,198
2023/07/31,183
2023/08/01,188
2023/08/02,212
2023/08/03,218
2023/08/04,233
2023/08/05,233
2023/08/06,233
2023/08/07,233
2023/08/08,237
2023/08/09,237
2023/08/10,238
2023/08/11,241
