Price at Date,Price in EUR
2023/06/08,41
2023/06/09,41
2023/06/10,45
2023/06/11,42
2023/06/12,32
2023/06/13,32
2023/06/14,33
2023/06/15,32
2023/06/16,32
2023/06/17,32
2023/06/18,32
2023/06/19,32
2023/06/20,32
2023/06/21,32
2023/06/22,32
2023/06/23,38
2023/06/24,52
2023/06/25,61
2023/06/26,53
2023/06/27,33
2023/06/28,28
2023/06/29,24
2023/06/30,24
2023/07/01,25
2023/07/02,25
2023/07/03,25
2023/07/04,21
2023/07/05,21
2023/07/06,20
2023/07/07,21
2023/07/08,25
2023/07/09,25
2023/07/10,25
2023/07/11,30
2023/07/12,30
2023/07/13,30
2023/07/14,30
2023/07/15,28
2023/07/16,26
2023/07/17,26
2023/07/18,28
2023/07/19,25
2023/07/20,25
2023/07/21,21
2023/07/22,21
2023/07/23,20
2023/07/24,23
2023/07/25,20
2023/07/26,25
2023/07/27,28
2023/07/28,39
2023/07/29,33
2023/07/30,33
2023/07/31,33
2023/08/01,28
2023/08/02,43
2023/08/03,55
2023/08/04,47
2023/08/05,45
2023/08/06,45
2023/08/07,39
