Price at Date,Price in EUR
2023/06/08,136
2023/06/09,136
2023/06/10,136
2023/06/11,136
2023/06/12,136
2023/06/13,136
2023/06/14,136
2023/06/15,136
2023/06/16,136
2023/06/17,136
2023/06/18,136
2023/06/19,136
2023/06/20,136
2023/06/21,136
2023/06/22,136
2023/06/23,136
2023/06/24,136
2023/06/25,136
2023/06/26,136
2023/06/27,136
2023/06/28,136
2023/06/29,136
2023/06/30,136
2023/07/01,136
2023/07/02,136
2023/07/03,136
2023/07/04,136
2023/07/05,136
2023/07/06,136
2023/07/07,99
2023/07/08,104
2023/07/09,104
2023/07/10,104
2023/07/11,105
2023/07/12,106
2023/07/13,106
2023/07/14,107
2023/07/15,133
2023/07/16,135
2023/07/17,81
2023/07/18,83
2023/07/19,83
2023/07/20,83
2023/07/21,83
2023/07/22,83
2023/07/23,83
2023/07/24,83
2023/07/25,83
2023/07/26,83
2023/07/27,83
2023/07/28,83
2023/07/29,83
2023/07/30,83
2023/07/31,83
2023/08/01,83
2023/08/02,83
2023/08/03,83
2023/08/04,83
2023/08/05,83
2023/08/06,83
2023/08/07,83
2023/08/08,83
2023/08/09,181
2023/08/10,210
2023/08/11,210
