Price at Date,Price in EUR
2023/06/08,99
2023/06/09,86
2023/06/10,86
2023/06/11,99
2023/06/12,99
2023/06/13,115
2023/06/14,131
2023/06/15,131
2023/06/16,115
2023/06/17,115
2023/06/18,142
2023/06/19,131
2023/06/20,113
2023/06/21,113
2023/06/22,133
2023/06/23,111
2023/06/24,111
2023/06/25,129
2023/06/26,138
2023/06/27,139
2023/06/28,125
2023/06/29,125
2023/06/30,126
2023/07/01,126
2023/07/02,112
2023/07/03,126
2023/07/04,127
2023/07/05,126
2023/07/06,126
2023/07/07,126
2023/07/08,135
2023/07/09,135
2023/07/10,125
2023/07/11,126
2023/07/12,142
2023/07/13,142
2023/07/14,142
2023/07/15,142
2023/07/16,142
2023/07/17,130
2023/07/18,96
2023/07/19,111
2023/07/20,131
2023/07/21,126
2023/07/22,142
2023/07/23,142
2023/07/24,151
2023/07/25,150
2023/07/26,134
2023/07/27,135
2023/07/28,160
2023/07/29,160
2023/07/30,160
2023/07/31,176
2023/08/01,176
2023/08/02,176
2023/08/03,176
2023/08/04,175
2023/08/05,175
2023/08/06,175
2023/08/07,198
2023/08/08,199
2023/08/09,165
2023/08/10,165
2023/08/11,165
