Price at Date,Price in EUR
2023/06/08,114
2023/06/09,111
2023/06/10,111
2023/06/11,106
2023/06/12,106
2023/06/13,84
2023/06/14,63
2023/06/15,84
2023/06/16,97
2023/06/17,97
2023/06/18,96
2023/06/19,84
2023/06/20,74
2023/06/21,74
2023/06/22,85
2023/06/23,93
2023/06/24,111
2023/06/25,111
2023/06/26,94
2023/06/27,80
2023/06/28,54
2023/06/29,53
2023/06/30,63
2023/07/01,73
2023/07/02,84
2023/07/03,87
2023/07/04,87
2023/07/05,74
2023/07/06,75
2023/07/07,74
2023/07/08,84
2023/07/09,114
2023/07/10,115
2023/07/11,115
2023/07/12,115
2023/07/13,132
2023/07/14,80
2023/07/15,73
2023/07/16,97
2023/07/17,96
2023/07/18,111
2023/07/19,99
2023/07/20,86
2023/07/21,97
2023/07/22,108
2023/07/23,106
2023/07/24,84
2023/07/25,98
2023/07/26,86
2023/07/27,75
2023/07/28,96
2023/07/29,98
2023/07/30,113
2023/07/31,119
2023/08/01,148
2023/08/02,144
2023/08/03,134
2023/08/04,134
2023/08/05,159
2023/08/06,179
2023/08/07,180
