Price at Date,Price in EUR
2023/06/08,80
2023/06/09,80
2023/06/10,80
2023/06/11,70
2023/06/12,71
2023/06/13,74
2023/06/14,74
2023/06/15,75
2023/06/16,73
2023/06/17,66
2023/06/18,60
2023/06/19,60
2023/06/20,60
2023/06/21,60
2023/06/22,61
2023/06/23,61
2023/06/24,52
2023/06/25,52
2023/06/26,56
2023/06/27,56
2023/06/28,61
2023/06/29,61
2023/06/30,61
2023/07/01,51
2023/07/02,55
2023/07/03,55
2023/07/04,55
2023/07/05,56
2023/07/06,55
2023/07/07,60
2023/07/08,64
2023/07/09,64
2023/07/10,64
2023/07/11,64
2023/07/12,65
2023/07/13,65
2023/07/14,64
2023/07/15,55
2023/07/16,55
2023/07/17,48
2023/07/18,53
2023/07/19,57
2023/07/20,63
2023/07/21,64
2023/07/22,74
2023/07/23,74
2023/07/24,72
2023/07/25,68
2023/07/26,68
2023/07/27,67
2023/07/28,70
2023/07/29,79
2023/07/30,70
2023/07/31,79
2023/08/01,71
2023/08/02,80
2023/08/03,80
2023/08/04,89
2023/08/05,90
2023/08/06,90
2023/08/07,90
2023/08/08,90
2023/08/09,90
2023/08/10,101
2023/08/11,113
