Price at Date,Price in EUR
2023/06/08,34
2023/06/09,34
2023/06/10,34
2023/06/11,39
2023/06/12,33
2023/06/13,31
2023/06/14,31
2023/06/15,28
2023/06/16,27
2023/06/17,27
2023/06/18,27
2023/06/19,27
2023/06/20,39
2023/06/21,45
2023/06/22,45
2023/06/23,39
2023/06/24,44
2023/06/25,35
2023/06/26,35
2023/06/27,31
2023/06/28,31
2023/06/29,31
2023/06/30,31
2023/07/01,31
2023/07/02,31
2023/07/03,31
2023/07/04,31
2023/07/05,35
2023/07/06,36
2023/07/07,36
2023/07/08,46
2023/07/09,46
2023/07/10,43
2023/07/11,31
2023/07/12,31
2023/07/13,34
2023/07/14,31
2023/07/15,31
2023/07/16,41
2023/07/17,42
2023/07/18,43
2023/07/19,43
2023/07/20,43
2023/07/21,43
2023/07/22,41
2023/07/23,39
2023/07/24,35
2023/07/25,29
2023/07/26,29
2023/07/27,33
2023/07/28,33
2023/07/29,33
2023/07/30,33
2023/07/31,37
2023/08/01,38
2023/08/02,40
2023/08/03,40
2023/08/04,45
2023/08/05,47
2023/08/06,47
2023/08/07,46
2023/08/08,47
2023/08/09,42
2023/08/10,42
2023/08/11,46
