Price at Date,Price in EUR
2023/06/07,118
2023/06/08,118
2023/06/09,93
2023/06/10,93
2023/06/11,93
2023/06/12,93
2023/06/13,99
2023/06/14,99
2023/06/15,110
2023/06/16,110
2023/06/17,110
2023/06/18,100
2023/06/19,99
2023/06/20,99
2023/06/21,99
2023/06/22,100
2023/06/23,110
2023/06/24,110
2023/06/25,118
2023/06/26,92
2023/06/27,118
2023/06/28,118
2023/06/29,118
2023/06/30,120
2023/07/01,120
2023/07/02,120
2023/07/03,102
2023/07/04,86
2023/07/05,92
2023/07/06,115
2023/07/07,100
2023/07/08,110
2023/07/09,110
2023/07/10,110
2023/07/11,113
2023/07/12,108
2023/07/13,103
2023/07/14,115
2023/07/15,115
2023/07/16,113
2023/07/17,108
2023/07/18,107
2023/07/19,107
2023/07/20,107
2023/07/21,102
2023/07/22,91
2023/07/23,92
2023/07/24,96
2023/07/25,96
2023/07/26,91
2023/07/27,86
2023/07/28,86
2023/07/29,87
2023/07/30,87
2023/07/31,87
2023/08/01,87
2023/08/02,87
2023/08/03,87
2023/08/04,90
2023/08/05,90
2023/08/06,93
2023/08/07,93
2023/08/08,101
2023/08/09,106
2023/08/10,127
2023/08/11,107
