Price at Date,Price in EUR
2023/06/08,50
2023/06/09,50
2023/06/10,77
2023/06/11,77
2023/06/12,68
2023/06/13,59
2023/06/14,58
2023/06/15,68
2023/06/16,77
2023/06/17,77
2023/06/18,78
2023/06/19,68
2023/06/20,68
2023/06/21,90
2023/06/22,89
2023/06/23,78
2023/06/24,76
2023/06/25,76
2023/06/26,66
2023/06/27,67
2023/06/28,57
2023/06/29,57
2023/06/30,57
2023/07/01,66
2023/07/02,66
2023/07/03,57
2023/07/04,76
2023/07/05,104
2023/07/06,104
2023/07/07,89
2023/07/08,89
2023/07/09,89
2023/07/10,73
2023/07/11,73
2023/07/12,84
2023/07/13,98
2023/07/14,102
2023/07/15,100
2023/07/16,116
2023/07/17,102
2023/07/18,88
2023/07/19,112
2023/07/20,104
2023/07/21,86
2023/07/22,86
2023/07/23,86
2023/07/24,94
2023/07/25,106
2023/07/26,111
2023/07/27,100
2023/07/28,97
2023/07/29,98
2023/07/30,123
2023/07/31,113
2023/08/01,113
2023/08/02,113
2023/08/03,84
2023/08/04,97
2023/08/05,113
2023/08/06,113
2023/08/07,113
