Price at Date,Price in EUR
2023/06/08,112
2023/06/09,112
2023/06/10,112
2023/06/11,112
2023/06/12,107
2023/06/13,118
2023/06/14,121
2023/06/15,111
2023/06/16,106
2023/06/17,103
2023/06/18,98
2023/06/19,97
2023/06/20,91
2023/06/21,91
2023/06/22,94
2023/06/23,96
2023/06/24,97
2023/06/25,96
2023/06/26,111
2023/06/27,130
2023/06/28,119
2023/06/29,110
2023/06/30,100
2023/07/01,100
2023/07/02,110
2023/07/03,110
2023/07/04,110
2023/07/05,110
2023/07/06,115
2023/07/07,110
2023/07/08,115
2023/07/09,115
2023/07/10,116
2023/07/11,116
2023/07/12,134
2023/07/13,130
2023/07/14,130
2023/07/15,129
2023/07/16,140
2023/07/17,131
2023/07/18,111
2023/07/19,96
2023/07/20,80
2023/07/21,80
2023/07/22,112
2023/07/23,129
2023/07/24,129
2023/07/25,113
2023/07/26,113
2023/07/27,122
2023/07/28,129
2023/07/29,129
2023/07/30,109
2023/07/31,125
2023/08/01,135
2023/08/02,134
2023/08/03,151
2023/08/04,168
2023/08/05,190
2023/08/06,193
2023/08/07,241
