Price at Date,Price in EUR
2023/06/08,33
2023/06/09,33
2023/06/10,33
2023/06/11,33
2023/06/12,33
2023/06/13,25
2023/06/14,25
2023/06/15,24
2023/06/16,24
2023/06/17,24
2023/06/18,24
2023/06/19,24
2023/06/20,24
2023/06/21,21
2023/06/22,21
2023/06/23,24
2023/06/24,24
2023/06/25,24
2023/06/26,24
2023/06/27,33
2023/06/28,33
2023/06/29,29
2023/06/30,29
2023/07/01,29
2023/07/02,29
2023/07/03,29
2023/07/04,29
2023/07/05,29
2023/07/06,29
2023/07/07,29
2023/07/08,29
2023/07/09,29
2023/07/10,33
2023/07/11,27
2023/07/12,32
2023/07/13,32
2023/07/14,32
2023/07/15,32
2023/07/16,32
2023/07/17,32
2023/07/18,33
2023/07/19,33
2023/07/20,33
2023/07/21,33
2023/07/22,33
2023/07/23,33
2023/07/24,26
2023/07/25,25
2023/07/26,25
2023/07/27,37
2023/07/28,37
2023/07/29,37
2023/07/30,37
2023/07/31,34
2023/08/01,34
2023/08/02,34
2023/08/03,40
2023/08/04,40
2023/08/05,40
2023/08/06,40
2023/08/07,44
