Price at Date,Price in EUR
2023/06/08,111
2023/06/09,111
2023/06/10,118
2023/06/11,112
2023/06/12,123
2023/06/13,112
2023/06/14,112
2023/06/15,118
2023/06/16,129
2023/06/17,136
2023/06/18,124
2023/06/19,112
2023/06/20,124
2023/06/21,123
2023/06/22,124
2023/06/23,118
2023/06/24,118
2023/06/25,106
2023/06/26,118
2023/06/27,118
2023/06/28,118
2023/06/29,118
2023/06/30,118
2023/07/01,118
2023/07/02,106
2023/07/03,118
2023/07/04,104
2023/07/05,115
2023/07/06,125
2023/07/07,104
2023/07/08,115
2023/07/09,115
2023/07/10,115
2023/07/11,115
2023/07/12,151
2023/07/13,151
2023/07/14,123
2023/07/15,137
2023/07/16,128
2023/07/17,142
2023/07/18,143
2023/07/19,161
2023/07/20,157
2023/07/21,139
2023/07/22,139
2023/07/23,139
2023/07/24,139
2023/07/25,139
2023/07/26,139
2023/07/27,135
2023/07/28,130
2023/07/29,130
2023/07/30,140
2023/07/31,140
2023/08/01,151
2023/08/02,171
2023/08/03,184
2023/08/04,184
2023/08/05,184
2023/08/06,184
2023/08/07,206
