Price at Date,Price in EUR
2023/06/08,29
2023/06/09,29
2023/06/10,29
2023/06/11,29
2023/06/12,29
2023/06/13,29
2023/06/14,29
2023/06/15,25
2023/06/16,25
2023/06/17,25
2023/06/18,26
2023/06/19,28
2023/06/20,29
2023/06/21,29
2023/06/22,29
2023/06/23,29
2023/06/24,41
2023/06/25,54
2023/06/26,54
2023/06/27,54
2023/06/28,70
2023/06/29,70
2023/06/30,65
2023/07/01,65
2023/07/02,65
2023/07/03,65
2023/07/04,65
2023/07/05,70
2023/07/06,73
2023/07/07,81
2023/07/08,81
2023/07/09,80
2023/07/10,80
2023/07/11,80
2023/07/12,65
2023/07/13,65
2023/07/14,65
2023/07/15,65
2023/07/16,65
2023/07/17,65
2023/07/18,61
2023/07/19,40
2023/07/20,49
2023/07/21,54
2023/07/22,65
2023/07/23,65
2023/07/24,65
2023/07/25,69
2023/07/26,89
2023/07/27,113
2023/07/28,114
2023/07/29,120
2023/07/30,110
2023/07/31,109
2023/08/01,100
2023/08/02,109
2023/08/03,87
2023/08/04,111
2023/08/05,121
2023/08/06,120
2023/08/07,120
