Price at Date,Price in EUR
2023/06/08,54
2023/06/09,54
2023/06/10,54
2023/06/11,54
2023/06/12,56
2023/06/13,54
2023/06/14,54
2023/06/15,56
2023/06/16,56
2023/06/17,62
2023/06/18,129
2023/06/19,129
2023/06/20,129
2023/06/21,129
2023/06/22,109
2023/06/23,109
2023/06/24,119
2023/06/25,119
2023/06/26,119
2023/06/27,119
2023/06/28,119
2023/06/29,119
2023/06/30,119
2023/07/01,99
2023/07/02,109
2023/07/03,109
2023/07/04,109
2023/07/05,109
2023/07/06,119
2023/07/07,119
2023/07/08,99
2023/07/09,99
2023/07/10,99
2023/07/11,99
2023/07/12,99
2023/07/13,109
2023/07/14,119
2023/07/15,119
2023/07/16,119
2023/07/17,99
2023/07/18,109
2023/07/19,78
2023/07/20,77
2023/07/21,77
2023/07/22,119
2023/07/23,109
2023/07/24,99
2023/07/25,99
2023/07/26,99
2023/07/27,99
2023/07/28,109
2023/07/29,119
2023/07/30,109
2023/07/31,89
2023/08/01,99
2023/08/02,129
2023/08/03,144
2023/08/04,144
2023/08/05,144
2023/08/06,144
2023/08/07,159
