Price at Date,Price in EUR
2023/06/07,140
2023/06/08,151
2023/06/09,141
2023/06/10,152
2023/06/11,152
2023/06/12,152
2023/06/13,163
2023/06/14,174
2023/06/15,174
2023/06/16,161
2023/06/17,130
2023/06/18,144
2023/06/19,144
2023/06/20,144
2023/06/21,191
2023/06/22,175
2023/06/23,175
2023/06/24,175
2023/06/25,175
2023/06/26,145
2023/06/27,146
2023/06/28,144
2023/06/29,144
2023/06/30,144
2023/07/01,161
2023/07/02,161
2023/07/03,161
2023/07/04,101
2023/07/05,120
2023/07/06,120
2023/07/07,121
2023/07/08,121
2023/07/09,131
2023/07/10,131
2023/07/11,145
2023/07/12,146
2023/07/13,175
2023/07/14,188
2023/07/15,175
2023/07/16,175
2023/07/17,175
2023/07/18,176
2023/07/19,176
2023/07/20,132
2023/07/21,146
2023/07/22,128
2023/07/23,134
2023/07/24,176
2023/07/25,177
2023/07/26,177
2023/07/27,178
2023/07/28,187
2023/07/29,237
2023/07/30,212
2023/07/31,162
2023/08/01,177
2023/08/02,179
2023/08/03,176
2023/08/04,176
2023/08/05,226
2023/08/06,226
2023/08/07,226
2023/08/08,222
2023/08/09,233
2023/08/10,342
2023/08/11,343
