Price at Date,Price in EUR
2023/06/08,190
2023/06/09,175
2023/06/10,175
2023/06/11,175
2023/06/12,146
2023/06/13,145
2023/06/14,145
2023/06/15,160
2023/06/16,145
2023/06/17,145
2023/06/18,160
2023/06/19,160
2023/06/20,190
2023/06/21,210
2023/06/22,190
2023/06/23,190
2023/06/24,190
2023/06/25,176
2023/06/26,146
2023/06/27,145
2023/06/28,145
2023/06/29,145
2023/06/30,130
2023/07/01,130
2023/07/02,145
2023/07/03,130
2023/07/04,90
2023/07/05,100
2023/07/06,90
2023/07/07,90
2023/07/08,89
2023/07/09,90
2023/07/10,90
2023/07/11,100
2023/07/12,100
2023/07/13,109
2023/07/14,119
2023/07/15,121
2023/07/16,145
2023/07/17,145
2023/07/18,145
2023/07/19,160
2023/07/20,160
2023/07/21,130
2023/07/22,130
2023/07/23,120
2023/07/24,130
2023/07/25,110
2023/07/26,120
2023/07/27,130
2023/07/28,145
2023/07/29,144
2023/07/30,145
2023/07/31,145
2023/08/01,175
2023/08/02,175
2023/08/03,190
2023/08/04,210
2023/08/05,273
2023/08/06,257
2023/08/07,257
2023/08/08,210
2023/08/09,257
2023/08/10,383
