Price at Date,Price in EUR
2023/06/08,119
2023/06/09,119
2023/06/10,137
2023/06/11,138
2023/06/12,138
2023/06/13,138
2023/06/14,138
2023/06/15,137
2023/06/16,137
2023/06/17,136
2023/06/18,136
2023/06/19,136
2023/06/20,137
2023/06/21,119
2023/06/22,119
2023/06/23,119
2023/06/24,119
2023/06/25,119
2023/06/26,119
2023/06/27,119
2023/06/28,136
2023/06/29,132
2023/06/30,124
2023/07/01,127
2023/07/02,127
2023/07/03,117
2023/07/04,130
2023/07/05,129
2023/07/06,113
2023/07/07,123
2023/07/08,122
2023/07/09,122
2023/07/10,126
2023/07/11,127
2023/07/12,123
2023/07/13,123
2023/07/14,125
2023/07/15,126
2023/07/16,126
2023/07/17,81
2023/07/18,87
2023/07/19,114
2023/07/20,85
2023/07/21,84
2023/07/22,90
2023/07/23,112
2023/07/24,108
2023/07/25,110
2023/07/26,109
2023/07/27,109
2023/07/28,114
2023/07/29,95
2023/07/30,105
2023/07/31,107
2023/08/01,112
2023/08/02,109
2023/08/03,109
2023/08/04,109
2023/08/05,123
2023/08/06,126
2023/08/07,126
