Price at Date,Price in EUR
2023/06/08,69
2023/06/09,69
2023/06/10,69
2023/06/11,69
2023/06/12,69
2023/06/13,69
2023/06/14,59
2023/06/15,49
2023/06/16,49
2023/06/17,29
2023/06/18,29
2023/06/19,34
2023/06/20,34
2023/06/21,44
2023/06/22,44
2023/06/23,44
2023/06/24,44
2023/06/25,44
2023/06/26,44
2023/06/27,44
2023/06/28,49
2023/06/29,49
2023/06/30,54
2023/07/01,54
2023/07/02,59
2023/07/03,79
2023/07/04,59
2023/07/05,54
2023/07/06,50
2023/07/07,29
2023/07/08,34
2023/07/09,34
2023/07/10,39
2023/07/11,44
2023/07/12,44
2023/07/13,49
2023/07/14,54
2023/07/15,54
2023/07/16,89
2023/07/17,80
2023/07/18,80
2023/07/19,79
2023/07/20,80
2023/07/21,90
2023/07/22,100
2023/07/23,91
2023/07/24,70
2023/07/25,60
2023/07/26,55
2023/07/27,61
2023/07/28,69
2023/07/29,69
2023/07/30,80
2023/07/31,80
2023/08/01,80
2023/08/02,89
2023/08/03,95
2023/08/04,108
2023/08/05,109
2023/08/06,99
2023/08/07,99
