Price at Date,Price in EUR
2023/06/08,80
2023/06/09,80
2023/06/10,80
2023/06/11,80
2023/06/12,90
2023/06/13,92
2023/06/14,110
2023/06/15,120
2023/06/16,122
2023/06/17,122
2023/06/18,121
2023/06/19,121
2023/06/20,122
2023/06/21,90
2023/06/22,91
2023/06/23,91
2023/06/24,92
2023/06/25,93
2023/06/26,102
2023/06/27,102
2023/06/28,103
2023/06/29,82
2023/06/30,81
2023/07/01,92
2023/07/02,91
2023/07/03,91
2023/07/04,92
2023/07/05,92
2023/07/06,101
2023/07/07,89
2023/07/08,78
2023/07/09,78
2023/07/10,78
2023/07/11,88
2023/07/12,100
2023/07/13,110
2023/07/14,111
2023/07/15,122
2023/07/16,146
2023/07/17,146
2023/07/18,146
2023/07/19,146
2023/07/20,147
2023/07/21,141
2023/07/22,142
2023/07/23,144
2023/07/24,146
2023/07/25,146
2023/07/26,144
2023/07/27,120
2023/07/28,120
2023/07/29,119
2023/07/30,119
2023/07/31,119
2023/08/01,122
2023/08/02,121
2023/08/03,131
2023/08/04,119
2023/08/05,120
2023/08/06,120
2023/08/07,121
2023/08/08,111
2023/08/09,110
2023/08/10,91
2023/08/11,161
