Price at Date,Price in EUR
2023/06/08,93
2023/06/09,93
2023/06/10,88
2023/06/11,88
2023/06/12,88
2023/06/13,88
2023/06/14,88
2023/06/15,88
2023/06/16,77
2023/06/17,77
2023/06/18,77
2023/06/19,82
2023/06/20,77
2023/06/21,80
2023/06/22,80
2023/06/23,86
2023/06/24,86
2023/06/25,86
2023/06/26,86
2023/06/27,82
2023/06/28,82
2023/06/29,80
2023/06/30,82
2023/07/01,82
2023/07/02,82
2023/07/03,72
2023/07/04,83
2023/07/05,83
2023/07/06,85
2023/07/07,85
2023/07/08,86
2023/07/09,86
2023/07/10,75
2023/07/11,75
2023/07/12,82
2023/07/13,82
2023/07/14,82
2023/07/15,83
2023/07/16,87
2023/07/17,83
2023/07/18,83
2023/07/19,83
2023/07/20,83
2023/07/21,83
2023/07/22,84
2023/07/23,90
2023/07/24,95
2023/07/25,95
2023/07/26,97
2023/07/27,97
2023/07/28,97
2023/07/29,101
2023/07/30,101
2023/07/31,93
2023/08/01,93
2023/08/02,93
2023/08/03,101
2023/08/04,106
2023/08/05,106
2023/08/06,111
2023/08/07,105
2023/08/08,98
2023/08/09,102
2023/08/10,121
2023/08/11,136
