Price at Date,Price in EUR
2023/06/08,65
2023/06/09,64
2023/06/10,181
2023/06/11,184
2023/06/12,185
2023/06/13,182
2023/06/14,141
2023/06/15,141
2023/06/16,141
2023/06/17,184
2023/06/18,174
2023/06/19,181
2023/06/20,182
2023/06/21,151
2023/06/22,151
2023/06/23,151
2023/06/24,165
2023/06/25,165
2023/06/26,165
2023/06/27,166
2023/06/28,168
2023/06/29,157
2023/06/30,147
2023/07/01,147
2023/07/02,147
2023/07/03,142
2023/07/04,143
2023/07/05,152
2023/07/06,137
2023/07/07,151
2023/07/08,167
2023/07/09,179
2023/07/10,174
2023/07/11,179
2023/07/12,188
2023/07/13,188
2023/07/14,189
2023/07/15,178
2023/07/16,168
2023/07/17,163
2023/07/18,142
2023/07/19,133
2023/07/20,144
2023/07/21,144
2023/07/22,150
2023/07/23,150
2023/07/24,150
2023/07/25,159
2023/07/26,149
2023/07/27,162
2023/07/28,166
2023/07/29,165
2023/07/30,172
2023/07/31,171
2023/08/01,165
2023/08/02,166
2023/08/03,166
2023/08/04,202
2023/08/05,176
2023/08/06,176
2023/08/07,195
2023/08/08,195
2023/08/09,183
2023/08/10,183
2023/08/11,213
