Price at Date,Price in EUR
2023/06/08,481
2023/06/09,462
2023/06/10,462
2023/06/11,606
2023/06/12,494
2023/06/13,494
2023/06/14,545
2023/06/15,412
2023/06/16,585
2023/06/17,585
2023/06/18,585
2023/06/19,510
2023/06/20,488
2023/06/21,502
2023/06/22,602
2023/06/23,602
2023/06/24,602
2023/06/25,602
2023/06/26,468
2023/06/27,468
2023/06/28,629
2023/06/29,629
2023/06/30,529
2023/07/01,529
2023/07/02,602
2023/07/03,621
2023/07/04,602
2023/07/05,487
2023/07/06,487
2023/07/07,602
2023/07/08,602
2023/07/09,640
2023/07/10,529
2023/07/11,412
2023/07/12,468
2023/07/13,468
2023/07/14,529
2023/07/15,529
2023/07/16,529
2023/07/17,529
2023/07/18,548
2023/07/19,511
2023/07/20,511
2023/07/21,548
2023/07/22,548
2023/07/23,621
2023/07/24,548
2023/07/25,548
2023/07/26,621
2023/07/27,621
2023/07/28,602
2023/07/29,602
2023/07/30,621
2023/07/31,621
2023/08/01,602
2023/08/02,602
2023/08/03,602
2023/08/04,602
2023/08/05,602
2023/08/06,602
2023/08/07,570
2023/08/08,570
2023/08/09,643
2023/08/10,643
2023/08/11,643
