Price at Date,Price in EUR
2023/06/08,89
2023/06/09,99
2023/06/10,99
2023/06/11,79
2023/06/12,101
2023/06/13,97
2023/06/14,108
2023/06/15,108
2023/06/16,102
2023/06/17,102
2023/06/18,100
2023/06/19,89
2023/06/20,85
2023/06/21,94
2023/06/22,94
2023/06/23,79
2023/06/24,79
2023/06/25,79
2023/06/26,89
2023/06/27,89
2023/06/28,89
2023/06/29,99
2023/06/30,119
2023/07/01,119
2023/07/02,119
2023/07/03,114
2023/07/04,114
2023/07/05,114
2023/07/06,103
2023/07/07,101
2023/07/08,101
2023/07/09,101
2023/07/10,119
2023/07/11,110
2023/07/12,116
2023/07/13,116
2023/07/14,121
2023/07/15,121
2023/07/16,121
2023/07/17,107
2023/07/18,107
2023/07/19,115
2023/07/20,116
2023/07/21,99
2023/07/22,105
2023/07/23,105
2023/07/24,106
2023/07/25,112
2023/07/26,111
2023/07/27,115
2023/07/28,99
2023/07/29,99
2023/07/30,99
2023/07/31,99
2023/08/01,109
2023/08/02,109
2023/08/03,109
2023/08/04,79
2023/08/05,99
2023/08/06,99
2023/08/07,109
