Price at Date,Price in EUR
2023/06/08,64
2023/06/09,64
2023/06/10,97
2023/06/11,93
2023/06/12,108
2023/06/13,96
2023/06/14,96
2023/06/15,111
2023/06/16,96
2023/06/17,96
2023/06/18,98
2023/06/19,84
2023/06/20,74
2023/06/21,74
2023/06/22,86
2023/06/23,87
2023/06/24,87
2023/06/25,99
2023/06/26,133
2023/06/27,142
2023/06/28,133
2023/06/29,132
2023/06/30,115
2023/07/01,109
2023/07/02,97
2023/07/03,83
2023/07/04,74
2023/07/05,84
2023/07/06,112
2023/07/07,108
2023/07/08,109
2023/07/09,111
2023/07/10,108
2023/07/11,113
2023/07/12,131
2023/07/13,130
2023/07/14,133
2023/07/15,134
2023/07/16,136
2023/07/17,134
2023/07/18,113
2023/07/19,96
2023/07/20,83
2023/07/21,97
2023/07/22,120
2023/07/23,123
2023/07/24,105
2023/07/25,87
2023/07/26,73
2023/07/27,84
2023/07/28,134
2023/07/29,137
2023/07/30,148
2023/07/31,137
2023/08/01,136
2023/08/02,146
2023/08/03,146
2023/08/04,154
2023/08/05,174
2023/08/06,179
2023/08/07,175
2023/08/08,165
2023/08/09,226
2023/08/10,226
