Price at Date,Price in EUR
2023/06/08,134
2023/06/09,134
2023/06/10,134
2023/06/11,134
2023/06/12,136
2023/06/13,136
2023/06/14,147
2023/06/15,166
2023/06/16,156
2023/06/17,156
2023/06/18,154
2023/06/19,150
2023/06/20,141
2023/06/21,141
2023/06/22,137
2023/06/23,136
2023/06/24,136
2023/06/25,136
2023/06/26,136
2023/06/27,148
2023/06/28,147
2023/06/29,147
2023/06/30,147
2023/07/01,127
2023/07/02,116
2023/07/03,89
2023/07/04,90
2023/07/05,109
2023/07/06,121
2023/07/07,131
2023/07/08,131
2023/07/09,131
2023/07/10,131
2023/07/11,142
2023/07/12,176
2023/07/13,176
2023/07/14,153
2023/07/15,140
2023/07/16,141
2023/07/17,140
2023/07/18,132
2023/07/19,115
2023/07/20,115
2023/07/21,111
2023/07/22,111
2023/07/23,116
2023/07/24,116
2023/07/25,127
2023/07/26,138
2023/07/27,157
2023/07/28,176
2023/07/29,190
2023/07/30,175
2023/07/31,160
2023/08/01,184
2023/08/02,185
2023/08/03,172
2023/08/04,184
2023/08/05,165
2023/08/06,155
2023/08/07,150
2023/08/08,173
2023/08/09,183
2023/08/10,199
2023/08/11,176
