Price at Date,Price in EUR
2023/06/08,31
2023/06/09,31
2023/06/10,31
2023/06/11,30
2023/06/12,26
2023/06/13,26
2023/06/14,28
2023/06/15,26
2023/06/16,26
2023/06/17,26
2023/06/18,26
2023/06/19,26
2023/06/20,26
2023/06/21,26
2023/06/22,28
2023/06/23,26
2023/06/24,26
2023/06/25,26
2023/06/26,26
2023/06/27,30
2023/06/28,28
2023/06/29,28
2023/06/30,26
2023/07/01,26
2023/07/02,26
2023/07/03,26
2023/07/04,26
2023/07/05,26
2023/07/06,26
2023/07/07,27
2023/07/08,28
2023/07/09,26
2023/07/10,26
2023/07/11,26
2023/07/12,26
2023/07/13,26
2023/07/14,26
2023/07/15,26
2023/07/16,26
2023/07/17,26
2023/07/18,26
2023/07/19,28
2023/07/20,28
2023/07/21,26
2023/07/22,26
2023/07/23,26
2023/07/24,26
2023/07/25,26
2023/07/26,26
2023/07/27,28
2023/07/28,28
2023/07/29,26
2023/07/30,26
2023/07/31,28
2023/08/01,26
2023/08/02,28
2023/08/03,29
2023/08/04,29
2023/08/05,29
2023/08/06,35
2023/08/07,49
