Price at Date,Price in EUR
2023/06/08,113
2023/06/09,115
2023/06/10,115
2023/06/11,115
2023/06/12,121
2023/06/13,121
2023/06/14,143
2023/06/15,137
2023/06/16,137
2023/06/17,143
2023/06/18,139
2023/06/19,135
2023/06/20,143
2023/06/21,140
2023/06/22,146
2023/06/23,152
2023/06/24,152
2023/06/25,146
2023/06/26,158
2023/06/27,160
2023/06/28,160
2023/06/29,160
2023/06/30,160
2023/07/01,149
2023/07/02,149
2023/07/03,149
2023/07/04,162
2023/07/05,164
2023/07/06,167
2023/07/07,167
2023/07/08,163
2023/07/09,163
2023/07/10,169
2023/07/11,164
2023/07/12,161
2023/07/13,167
2023/07/14,178
2023/07/15,169
2023/07/16,152
2023/07/17,152
2023/07/18,152
2023/07/19,159
2023/07/20,174
2023/07/21,174
2023/07/22,173
2023/07/23,183
2023/07/24,152
2023/07/25,152
2023/07/26,167
2023/07/27,143
2023/07/28,143
2023/07/29,172
2023/07/30,172
2023/07/31,172
2023/08/01,172
2023/08/02,152
2023/08/03,152
2023/08/04,152
2023/08/05,152
2023/08/06,197
2023/08/07,260
