Price at Date,Price in EUR
2023/06/08,124
2023/06/09,124
2023/06/10,125
2023/06/11,130
2023/06/12,118
2023/06/13,118
2023/06/14,114
2023/06/15,108
2023/06/16,140
2023/06/17,156
2023/06/18,156
2023/06/19,120
2023/06/20,162
2023/06/21,175
2023/06/22,174
2023/06/23,120
2023/06/24,162
2023/06/25,162
2023/06/26,145
2023/06/27,145
2023/06/28,139
2023/06/29,138
2023/06/30,145
2023/07/01,159
2023/07/02,153
2023/07/03,113
2023/07/04,113
2023/07/05,131
2023/07/06,136
2023/07/07,136
2023/07/08,144
2023/07/09,154
2023/07/10,157
2023/07/11,158
2023/07/12,163
2023/07/13,162
2023/07/14,166
2023/07/15,156
2023/07/16,156
2023/07/17,164
2023/07/18,158
2023/07/19,155
2023/07/20,155
2023/07/21,158
2023/07/22,161
2023/07/23,158
2023/07/24,167
2023/07/25,180
2023/07/26,135
2023/07/27,99
2023/07/28,116
2023/07/29,161
2023/07/30,153
2023/07/31,139
2023/08/01,160
2023/08/02,167
2023/08/03,181
2023/08/04,184
2023/08/05,184
2023/08/06,192
2023/08/07,163
