Price at Date,Price in EUR
2023/06/08,19
2023/06/09,22
2023/06/10,24
2023/06/11,24
2023/06/12,24
2023/06/13,24
2023/06/14,27
2023/06/15,27
2023/06/16,27
2023/06/17,29
2023/06/18,29
2023/06/19,29
2023/06/20,29
2023/06/21,24
2023/06/22,24
2023/06/23,24
2023/06/24,24
2023/06/25,24
2023/06/26,24
2023/06/27,27
2023/06/28,22
2023/06/29,22
2023/06/30,24
2023/07/01,27
2023/07/02,27
2023/07/03,27
2023/07/04,34
2023/07/05,34
2023/07/06,54
2023/07/07,54
2023/07/08,59
2023/07/09,59
2023/07/10,59
2023/07/11,54
2023/07/12,54
2023/07/13,54
2023/07/14,54
2023/07/15,44
2023/07/16,44
2023/07/17,44
2023/07/18,44
2023/07/19,44
2023/07/20,44
2023/07/21,49
2023/07/22,54
2023/07/23,59
2023/07/24,69
2023/07/25,69
2023/07/26,69
2023/07/27,69
2023/07/28,87
2023/07/29,82
2023/07/30,89
2023/07/31,89
2023/08/01,89
2023/08/02,69
2023/08/03,69
2023/08/04,79
2023/08/05,89
2023/08/06,79
2023/08/07,79
2023/08/08,64
2023/08/09,69
2023/08/10,79
2023/08/11,89
