Price at Date,Price in EUR
2023/06/08,64
2023/06/09,64
2023/06/10,70
2023/06/11,70
2023/06/12,62
2023/06/13,53
2023/06/14,53
2023/06/15,59
2023/06/16,79
2023/06/17,98
2023/06/18,98
2023/06/19,98
2023/06/20,102
2023/06/21,102
2023/06/22,98
2023/06/23,98
2023/06/24,89
2023/06/25,89
2023/06/26,89
2023/06/27,85
2023/06/28,64
2023/06/29,65
2023/06/30,73
2023/07/01,72
2023/07/02,64
2023/07/03,47
2023/07/04,49
2023/07/05,54
2023/07/06,54
2023/07/07,56
2023/07/08,75
2023/07/09,76
2023/07/10,88
2023/07/11,73
2023/07/12,73
2023/07/13,75
2023/07/14,77
2023/07/15,89
2023/07/16,59
2023/07/17,69
2023/07/18,76
2023/07/19,99
2023/07/20,77
2023/07/21,79
2023/07/22,79
2023/07/23,79
2023/07/24,99
2023/07/25,109
2023/07/26,109
2023/07/27,90
2023/07/28,83
2023/07/29,79
2023/07/30,89
2023/07/31,64
2023/08/01,85
2023/08/02,102
2023/08/03,118
2023/08/04,137
2023/08/05,137
2023/08/06,137
2023/08/07,129
2023/08/08,121
2023/08/09,109
2023/08/10,109
2023/08/11,129
