Price at Date,Price in EUR
2023/06/08,84
2023/06/09,84
2023/06/10,84
2023/06/11,84
2023/06/12,84
2023/06/13,100
2023/06/14,100
2023/06/15,100
2023/06/16,100
2023/06/17,100
2023/06/18,100
2023/06/19,100
2023/06/20,100
2023/06/21,106
2023/06/22,103
2023/06/23,103
2023/06/24,106
2023/06/25,106
2023/06/26,106
2023/06/27,106
2023/06/28,106
2023/06/29,106
2023/06/30,90
2023/07/01,90
2023/07/02,106
2023/07/03,95
2023/07/04,95
2023/07/05,95
2023/07/06,108
2023/07/07,107
2023/07/08,110
2023/07/09,107
2023/07/10,103
2023/07/11,103
2023/07/12,106
2023/07/13,102
2023/07/14,89
2023/07/15,89
2023/07/16,89
2023/07/17,89
2023/07/18,84
2023/07/19,84
2023/07/20,73
2023/07/21,73
2023/07/22,73
2023/07/23,104
2023/07/24,93
2023/07/25,109
2023/07/26,116
2023/07/27,123
2023/07/28,110
2023/07/29,125
2023/07/30,128
2023/07/31,118
2023/08/01,121
2023/08/02,129
2023/08/03,131
2023/08/04,131
2023/08/05,131
2023/08/06,133
2023/08/07,135
