Price at Date,Price in EUR
2023/06/08,97
2023/06/09,102
2023/06/10,102
2023/06/11,102
2023/06/12,103
2023/06/13,87
2023/06/14,92
2023/06/15,92
2023/06/16,92
2023/06/17,93
2023/06/18,87
2023/06/19,87
2023/06/20,82
2023/06/21,83
2023/06/22,86
2023/06/23,83
2023/06/24,84
2023/06/25,83
2023/06/26,77
2023/06/27,78
2023/06/28,77
2023/06/29,88
2023/06/30,93
2023/07/01,91
2023/07/02,90
2023/07/03,90
2023/07/04,103
2023/07/05,102
2023/07/06,102
2023/07/07,133
2023/07/08,135
2023/07/09,130
2023/07/10,130
2023/07/11,131
2023/07/12,143
2023/07/13,137
2023/07/14,143
2023/07/15,143
2023/07/16,145
2023/07/17,135
2023/07/18,120
2023/07/19,112
2023/07/20,117
2023/07/21,110
2023/07/22,111
2023/07/23,113
2023/07/24,113
2023/07/25,105
2023/07/26,95
2023/07/27,94
2023/07/28,97
2023/07/29,116
2023/07/30,121
2023/07/31,118
2023/08/01,148
2023/08/02,149
2023/08/03,176
2023/08/04,174
2023/08/05,161
2023/08/06,198
2023/08/07,225
