Price at Date,Price in EUR
2023/06/08,110
2023/06/09,110
2023/06/10,112
2023/06/11,108
2023/06/12,110
2023/06/13,107
2023/06/14,110
2023/06/15,110
2023/06/16,110
2023/06/17,108
2023/06/18,120
2023/06/19,121
2023/06/20,121
2023/06/21,106
2023/06/22,106
2023/06/23,104
2023/06/24,104
2023/06/25,107
2023/06/26,107
2023/06/27,107
2023/06/28,107
2023/06/29,107
2023/06/30,91
2023/07/01,91
2023/07/02,91
2023/07/03,96
2023/07/04,102
2023/07/05,109
2023/07/06,110
2023/07/07,109
2023/07/08,112
2023/07/09,117
2023/07/10,130
2023/07/11,130
2023/07/12,130
2023/07/13,130
2023/07/14,128
2023/07/15,127
2023/07/16,122
2023/07/17,130
2023/07/18,122
2023/07/19,122
2023/07/20,139
2023/07/21,113
2023/07/22,114
2023/07/23,114
2023/07/24,116
2023/07/25,112
2023/07/26,110
2023/07/27,138
2023/07/28,150
2023/07/29,157
2023/07/30,146
2023/07/31,119
2023/08/01,136
2023/08/02,136
2023/08/03,129
2023/08/04,129
2023/08/05,128
2023/08/06,129
2023/08/07,133
2023/08/08,138
2023/08/09,144
2023/08/10,144
2023/08/11,155
