Price at Date,Price in EUR
2023/06/08,147
2023/06/09,147
2023/06/10,147
2023/06/11,147
2023/06/12,147
2023/06/13,147
2023/06/14,147
2023/06/15,147
2023/06/16,157
2023/06/17,154
2023/06/18,154
2023/06/19,161
2023/06/20,171
2023/06/21,145
2023/06/22,132
2023/06/23,132
2023/06/24,121
2023/06/25,121
2023/06/26,152
2023/06/27,152
2023/06/28,148
2023/06/29,149
2023/06/30,152
2023/07/01,152
2023/07/02,152
2023/07/03,152
2023/07/04,147
2023/07/05,152
2023/07/06,152
2023/07/07,125
2023/07/08,124
2023/07/09,124
2023/07/10,103
2023/07/11,109
2023/07/12,124
2023/07/13,124
2023/07/14,132
2023/07/15,120
2023/07/16,120
2023/07/17,120
2023/07/18,111
2023/07/19,111
2023/07/20,111
2023/07/21,111
2023/07/22,111
2023/07/23,111
2023/07/24,111
2023/07/25,116
2023/07/26,116
2023/07/27,116
2023/07/28,116
2023/07/29,116
2023/07/30,116
2023/07/31,98
2023/08/01,98
2023/08/02,100
2023/08/03,141
2023/08/04,140
2023/08/05,140
2023/08/06,153
2023/08/07,153
