Price at Date,Price in EUR
2023/06/08,149
2023/06/09,149
2023/06/10,149
2023/06/11,149
2023/06/12,149
2023/06/13,150
2023/06/14,139
2023/06/15,128
2023/06/16,137
2023/06/17,137
2023/06/18,141
2023/06/19,141
2023/06/20,148
2023/06/21,148
2023/06/22,144
2023/06/23,148
2023/06/24,133
2023/06/25,132
2023/06/26,138
2023/06/27,161
2023/06/28,171
2023/06/29,171
2023/06/30,171
2023/07/01,182
2023/07/02,178
2023/07/03,171
2023/07/04,142
2023/07/05,127
2023/07/06,140
2023/07/07,150
2023/07/08,168
2023/07/09,157
2023/07/10,158
2023/07/11,157
2023/07/12,133
2023/07/13,133
2023/07/14,133
2023/07/15,163
2023/07/16,139
2023/07/17,122
2023/07/18,129
2023/07/19,118
2023/07/20,133
2023/07/21,133
2023/07/22,135
2023/07/23,142
2023/07/24,125
2023/07/25,138
2023/07/26,141
2023/07/27,148
2023/07/28,145
2023/07/29,153
2023/07/30,158
2023/07/31,163
2023/08/01,166
2023/08/02,164
2023/08/03,168
2023/08/04,159
2023/08/05,176
2023/08/06,176
2023/08/07,179
2023/08/08,205
2023/08/09,229
2023/08/10,253
2023/08/11,304
