Price at Date,Price in EUR
2023/06/08,77
2023/06/09,77
2023/06/10,77
2023/06/11,77
2023/06/12,77
2023/06/13,83
2023/06/14,83
2023/06/15,83
2023/06/16,79
2023/06/17,79
2023/06/18,79
2023/06/19,79
2023/06/20,83
2023/06/21,87
2023/06/22,89
2023/06/23,88
2023/06/24,89
2023/06/25,89
2023/06/26,89
2023/06/27,81
2023/06/28,81
2023/06/29,81
2023/06/30,81
2023/07/01,81
2023/07/02,81
2023/07/03,77
2023/07/04,77
2023/07/05,77
2023/07/06,87
2023/07/07,87
2023/07/08,88
2023/07/09,92
2023/07/10,88
2023/07/11,88
2023/07/12,97
2023/07/13,97
2023/07/14,97
2023/07/15,98
2023/07/16,99
2023/07/17,100
2023/07/18,100
2023/07/19,104
2023/07/20,105
2023/07/21,106
2023/07/22,109
2023/07/23,111
2023/07/24,111
2023/07/25,113
2023/07/26,115
2023/07/27,116
2023/07/28,116
2023/07/29,116
2023/07/30,117
2023/07/31,119
2023/08/01,120
2023/08/02,121
2023/08/03,122
2023/08/04,122
2023/08/05,122
2023/08/06,122
2023/08/07,122
