Price at Date,Price in EUR
2023/06/08,48
2023/06/09,47
2023/06/10,47
2023/06/11,47
2023/06/12,39
2023/06/13,39
2023/06/14,71
2023/06/15,71
2023/06/16,66
2023/06/17,71
2023/06/18,71
2023/06/19,77
2023/06/20,82
2023/06/21,72
2023/06/22,63
2023/06/23,54
2023/06/24,61
2023/06/25,61
2023/06/26,61
2023/06/27,62
2023/06/28,54
2023/06/29,54
2023/06/30,53
2023/07/01,53
2023/07/02,60
2023/07/03,54
2023/07/04,54
2023/07/05,47
2023/07/06,48
2023/07/07,49
2023/07/08,54
2023/07/09,54
2023/07/10,47
2023/07/11,39
2023/07/12,39
2023/07/13,39
2023/07/14,35
2023/07/15,30
2023/07/16,32
2023/07/17,35
2023/07/18,40
2023/07/19,49
2023/07/20,53
2023/07/21,53
2023/07/22,49
2023/07/23,49
2023/07/24,56
2023/07/25,74
2023/07/26,64
2023/07/27,56
2023/07/28,49
2023/07/29,49
2023/07/30,60
2023/07/31,56
2023/08/01,64
2023/08/02,85
2023/08/03,100
2023/08/04,98
2023/08/05,93
2023/08/06,93
2023/08/07,93
