Price at Date,Price in EUR
2023/06/08,79
2023/06/09,79
2023/06/10,89
2023/06/11,89
2023/06/12,96
2023/06/13,109
2023/06/14,109
2023/06/15,105
2023/06/16,109
2023/06/17,109
2023/06/18,99
2023/06/19,109
2023/06/20,96
2023/06/21,93
2023/06/22,64
2023/06/23,64
2023/06/24,64
2023/06/25,64
2023/06/26,79
2023/06/27,79
2023/06/28,93
2023/06/29,93
2023/06/30,110
2023/07/01,110
2023/07/02,117
2023/07/03,117
2023/07/04,111
2023/07/05,111
2023/07/06,105
2023/07/07,100
2023/07/08,109
2023/07/09,109
2023/07/10,116
2023/07/11,119
2023/07/12,119
2023/07/13,119
2023/07/14,99
2023/07/15,99
2023/07/16,99
2023/07/17,109
2023/07/18,100
2023/07/19,108
2023/07/20,113
2023/07/21,109
2023/07/22,110
2023/07/23,110
2023/07/24,110
2023/07/25,116
2023/07/26,105
2023/07/27,90
2023/07/28,90
2023/07/29,99
2023/07/30,100
2023/07/31,100
2023/08/01,100
2023/08/02,98
2023/08/03,89
2023/08/04,99
2023/08/05,109
2023/08/06,99
2023/08/07,99
