Price at Date,Price in EUR
2023/06/08,157
2023/06/09,137
2023/06/10,121
2023/06/11,122
2023/06/12,121
2023/06/13,116
2023/06/14,111
2023/06/15,133
2023/06/16,154
2023/06/17,173
2023/06/18,173
2023/06/19,173
2023/06/20,173
2023/06/21,147
2023/06/22,147
2023/06/23,160
2023/06/24,155
2023/06/25,165
2023/06/26,164
2023/06/27,164
2023/06/28,155
2023/06/29,143
2023/06/30,127
2023/07/01,138
2023/07/02,168
2023/07/03,168
2023/07/04,168
2023/07/05,171
2023/07/06,159
2023/07/07,156
2023/07/08,155
2023/07/09,157
2023/07/10,167
2023/07/11,158
2023/07/12,169
2023/07/13,168
2023/07/14,171
2023/07/15,172
2023/07/16,171
2023/07/17,171
2023/07/18,156
2023/07/19,163
2023/07/20,160
2023/07/21,152
2023/07/22,147
2023/07/23,152
2023/07/24,152
2023/07/25,153
2023/07/26,155
2023/07/27,134
2023/07/28,155
2023/07/29,164
2023/07/30,164
2023/07/31,165
2023/08/01,162
2023/08/02,172
2023/08/03,178
2023/08/04,199
2023/08/05,203
2023/08/06,203
2023/08/07,214
2023/08/08,215
2023/08/09,186
2023/08/10,186
2023/08/11,200
