Price at Date,Price in EUR
2023/06/08,95
2023/06/09,101
2023/06/10,100
2023/06/11,100
2023/06/12,106
2023/06/13,110
2023/06/14,105
2023/06/15,125
2023/06/16,118
2023/06/17,122
2023/06/18,122
2023/06/19,122
2023/06/20,126
2023/06/21,125
2023/06/22,128
2023/06/23,115
2023/06/24,115
2023/06/25,115
2023/06/26,114
2023/06/27,114
2023/06/28,115
2023/06/29,115
2023/06/30,104
2023/07/01,105
2023/07/02,109
2023/07/03,109
2023/07/04,109
2023/07/05,99
2023/07/06,90
2023/07/07,97
2023/07/08,92
2023/07/09,97
2023/07/10,108
2023/07/11,110
2023/07/12,120
2023/07/13,125
2023/07/14,127
2023/07/15,128
2023/07/16,137
2023/07/17,135
2023/07/18,130
2023/07/19,119
2023/07/20,121
2023/07/21,123
2023/07/22,113
2023/07/23,120
2023/07/24,125
2023/07/25,126
2023/07/26,124
2023/07/27,130
2023/07/28,148
2023/07/29,149
2023/07/30,151
2023/07/31,139
2023/08/01,137
2023/08/02,154
2023/08/03,135
2023/08/04,148
2023/08/05,165
2023/08/06,139
2023/08/07,141
