Price at Date,Price in EUR
2023/06/08,120
2023/06/09,120
2023/06/10,120
2023/06/11,126
2023/06/12,114
2023/06/13,103
2023/06/14,101
2023/06/15,103
2023/06/16,111
2023/06/17,111
2023/06/18,111
2023/06/19,116
2023/06/20,116
2023/06/21,120
2023/06/22,110
2023/06/23,111
2023/06/24,135
2023/06/25,130
2023/06/26,119
2023/06/27,102
2023/06/28,106
2023/06/29,87
2023/06/30,87
2023/07/01,87
2023/07/02,97
2023/07/03,103
2023/07/04,115
2023/07/05,126
2023/07/06,144
2023/07/07,144
2023/07/08,141
2023/07/09,152
2023/07/10,139
2023/07/11,139
2023/07/12,140
2023/07/13,120
2023/07/14,109
2023/07/15,114
2023/07/16,125
2023/07/17,131
2023/07/18,146
2023/07/19,139
2023/07/20,153
2023/07/21,139
2023/07/22,124
2023/07/23,124
2023/07/24,124
2023/07/25,140
2023/07/26,153
2023/07/27,147
2023/07/28,158
2023/07/29,143
2023/07/30,159
2023/07/31,141
2023/08/01,141
2023/08/02,146
2023/08/03,176
2023/08/04,152
2023/08/05,178
2023/08/06,147
2023/08/07,181
2023/08/08,172
2023/08/09,149
2023/08/10,159
2023/08/11,198
