Price at Date,Price in EUR
2023/06/08,86
2023/06/09,86
2023/06/10,86
2023/06/11,93
2023/06/12,93
2023/06/13,92
2023/06/14,92
2023/06/15,86
2023/06/16,89
2023/06/17,89
2023/06/18,84
2023/06/19,84
2023/06/20,84
2023/06/21,88
2023/06/22,88
2023/06/23,88
2023/06/24,88
2023/06/25,88
2023/06/26,88
2023/06/27,88
2023/06/28,88
2023/06/29,88
2023/06/30,88
2023/07/01,88
2023/07/02,88
2023/07/03,79
2023/07/04,79
2023/07/05,79
2023/07/06,87
2023/07/07,87
2023/07/08,88
2023/07/09,88
2023/07/10,82
2023/07/11,82
2023/07/12,88
2023/07/13,88
2023/07/14,88
2023/07/15,89
2023/07/16,89
2023/07/17,89
2023/07/18,89
2023/07/19,89
2023/07/20,86
2023/07/21,86
2023/07/22,86
2023/07/23,86
2023/07/24,86
2023/07/25,86
2023/07/26,86
2023/07/27,86
2023/07/28,86
2023/07/29,86
2023/07/30,86
2023/07/31,86
2023/08/01,86
2023/08/02,86
2023/08/03,97
2023/08/04,90
2023/08/05,90
2023/08/06,90
2023/08/07,85
2023/08/08,89
2023/08/09,90
2023/08/10,90
2023/08/11,98
