Price at Date,Price in EUR
2023/06/08,23
2023/06/09,23
2023/06/10,22
2023/06/11,22
2023/06/12,18
2023/06/13,18
2023/06/14,19
2023/06/15,19
2023/06/16,21
2023/06/17,19
2023/06/18,19
2023/06/19,17
2023/06/20,15
2023/06/21,15
2023/06/22,15
2023/06/23,15
2023/06/24,16
2023/06/25,18
2023/06/26,21
2023/06/27,15
2023/06/28,15
2023/06/29,15
2023/06/30,15
2023/07/01,16
2023/07/02,23
2023/07/03,20
2023/07/04,20
2023/07/05,18
2023/07/06,15
2023/07/07,15
2023/07/08,16
2023/07/09,15
2023/07/10,15
2023/07/11,16
2023/07/12,15
2023/07/13,16
2023/07/14,16
2023/07/15,17
2023/07/16,16
2023/07/17,16
2023/07/18,16
2023/07/19,15
2023/07/20,15
2023/07/21,15
2023/07/22,19
2023/07/23,33
2023/07/24,32
2023/07/25,46
2023/07/26,33
2023/07/27,47
2023/07/28,38
2023/07/29,32
2023/07/30,32
2023/07/31,23
2023/08/01,23
2023/08/02,30
2023/08/03,31
2023/08/04,19
2023/08/05,19
2023/08/06,15
2023/08/07,19
2023/08/08,22
2023/08/09,35
2023/08/10,36
2023/08/11,36
