Price at Date,Price in EUR
2023/06/08,138
2023/06/09,138
2023/06/10,138
2023/06/11,138
2023/06/12,138
2023/06/13,138
2023/06/14,134
2023/06/15,134
2023/06/16,130
2023/06/17,138
2023/06/18,138
2023/06/19,100
2023/06/20,100
2023/06/21,104
2023/06/22,104
2023/06/23,133
2023/06/24,133
2023/06/25,133
2023/06/26,133
2023/06/27,132
2023/06/28,132
2023/06/29,118
2023/06/30,118
2023/07/01,123
2023/07/02,123
2023/07/03,121
2023/07/04,119
2023/07/05,119
2023/07/06,125
2023/07/07,131
2023/07/08,131
2023/07/09,135
2023/07/10,134
2023/07/11,134
2023/07/12,133
2023/07/13,133
2023/07/14,133
2023/07/15,134
2023/07/16,137
2023/07/17,114
2023/07/18,117
2023/07/19,117
2023/07/20,118
2023/07/21,107
2023/07/22,96
2023/07/23,101
2023/07/24,126
2023/07/25,126
2023/07/26,103
2023/07/27,114
2023/07/28,138
2023/07/29,138
2023/07/30,138
2023/07/31,128
2023/08/01,134
2023/08/02,138
2023/08/03,138
2023/08/04,137
2023/08/05,136
2023/08/06,136
2023/08/07,136
2023/08/08,137
2023/08/09,138
2023/08/10,138
2023/08/11,138
