Price at Date,Price in EUR
2023/06/08,130
2023/06/09,124
2023/06/10,125
2023/06/11,130
2023/06/12,137
2023/06/13,136
2023/06/14,159
2023/06/15,193
2023/06/16,182
2023/06/17,182
2023/06/18,182
2023/06/19,182
2023/06/20,153
2023/06/21,153
2023/06/22,137
2023/06/23,142
2023/06/24,147
2023/06/25,147
2023/06/26,141
2023/06/27,138
2023/06/28,136
2023/06/29,156
2023/06/30,152
2023/07/01,164
2023/07/02,163
2023/07/03,194
2023/07/04,217
2023/07/05,195
2023/07/06,197
2023/07/07,197
2023/07/08,205
2023/07/09,216
2023/07/10,182
2023/07/11,194
2023/07/12,191
2023/07/13,201
2023/07/14,217
2023/07/15,228
2023/07/16,229
2023/07/17,201
2023/07/18,171
2023/07/19,166
2023/07/20,173
2023/07/21,166
2023/07/22,169
2023/07/23,174
2023/07/24,174
2023/07/25,177
2023/07/26,195
2023/07/27,199
2023/07/28,160
2023/07/29,165
2023/07/30,161
2023/07/31,166
2023/08/01,161
2023/08/02,166
2023/08/03,177
2023/08/04,204
2023/08/05,196
2023/08/06,185
2023/08/07,203
