Price at Date,Price in EUR
2023/06/08,50
2023/06/09,60
2023/06/10,60
2023/06/11,71
2023/06/12,68
2023/06/13,68
2023/06/14,68
2023/06/15,68
2023/06/16,72
2023/06/17,72
2023/06/18,72
2023/06/19,67
2023/06/20,67
2023/06/21,71
2023/06/22,65
2023/06/23,29
2023/06/24,29
2023/06/25,29
2023/06/26,29
2023/06/27,38
2023/06/28,38
2023/06/29,41
2023/06/30,60
2023/07/01,70
2023/07/02,70
2023/07/03,70
2023/07/04,70
2023/07/05,65
2023/07/06,53
2023/07/07,58
2023/07/08,77
2023/07/09,82
2023/07/10,82
2023/07/11,69
2023/07/12,76
2023/07/13,76
2023/07/14,76
2023/07/15,76
2023/07/16,86
2023/07/17,77
2023/07/18,79
2023/07/19,79
2023/07/20,77
2023/07/21,82
2023/07/22,82
2023/07/23,82
2023/07/24,82
2023/07/25,68
2023/07/26,71
2023/07/27,74
2023/07/28,85
2023/07/29,88
2023/07/30,88
2023/07/31,90
2023/08/01,92
2023/08/02,99
2023/08/03,100
2023/08/04,106
2023/08/05,124
2023/08/06,129
2023/08/07,137
