Price at Date,Price in EUR
2023/06/08,100
2023/06/09,100
2023/06/10,100
2023/06/11,100
2023/06/12,136
2023/06/13,100
2023/06/14,100
2023/06/15,90
2023/06/16,140
2023/06/17,140
2023/06/18,139
2023/06/19,139
2023/06/20,140
2023/06/21,140
2023/06/22,139
2023/06/23,139
2023/06/24,138
2023/06/25,109
2023/06/26,122
2023/06/27,134
2023/06/28,142
2023/06/29,144
2023/06/30,120
2023/07/01,125
2023/07/02,125
2023/07/03,125
2023/07/04,125
2023/07/05,105
2023/07/06,101
2023/07/07,113
2023/07/08,117
2023/07/09,128
2023/07/10,128
2023/07/11,134
2023/07/12,151
2023/07/13,151
2023/07/14,151
2023/07/15,152
2023/07/16,151
2023/07/17,141
2023/07/18,144
2023/07/19,135
2023/07/20,135
2023/07/21,107
2023/07/22,129
2023/07/23,140
2023/07/24,123
2023/07/25,148
2023/07/26,112
2023/07/27,112
2023/07/28,112
2023/07/29,146
2023/07/30,146
2023/07/31,124
2023/08/01,117
2023/08/02,124
2023/08/03,123
2023/08/04,130
2023/08/05,131
2023/08/06,144
2023/08/07,146
