Price at Date,Price in EUR
2023/06/08,70
2023/06/09,70
2023/06/10,71
2023/06/11,70
2023/06/12,70
2023/06/13,70
2023/06/14,60
2023/06/15,60
2023/06/16,60
2023/06/17,60
2023/06/18,60
2023/06/19,60
2023/06/20,60
2023/06/21,70
2023/06/22,60
2023/06/23,61
2023/06/24,61
2023/06/25,60
2023/06/26,60
2023/06/27,70
2023/06/28,74
2023/06/29,70
2023/06/30,49
2023/07/01,50
2023/07/02,70
2023/07/03,70
2023/07/04,80
2023/07/05,70
2023/07/06,70
2023/07/07,87
2023/07/08,88
2023/07/09,88
2023/07/10,100
2023/07/11,100
2023/07/12,99
2023/07/13,99
2023/07/14,98
2023/07/15,98
2023/07/16,98
2023/07/17,98
2023/07/18,90
2023/07/19,90
2023/07/20,89
2023/07/21,89
2023/07/22,89
2023/07/23,89
2023/07/24,89
2023/07/25,89
2023/07/26,89
2023/07/27,89
2023/07/28,89
2023/07/29,89
2023/07/30,89
2023/07/31,89
2023/08/01,99
2023/08/02,99
2023/08/03,100
2023/08/04,99
2023/08/05,100
2023/08/06,99
2023/08/07,109
