Price at Date,Price in EUR
2023/06/08,98
2023/06/09,95
2023/06/10,95
2023/06/11,95
2023/06/12,83
2023/06/13,72
2023/06/14,80
2023/06/15,80
2023/06/16,81
2023/06/17,81
2023/06/18,81
2023/06/19,70
2023/06/20,58
2023/06/21,52
2023/06/22,44
2023/06/23,43
2023/06/24,43
2023/06/25,45
2023/06/26,59
2023/06/27,72
2023/06/28,83
2023/06/29,95
2023/06/30,84
2023/07/01,83
2023/07/02,82
2023/07/03,68
2023/07/04,61
2023/07/05,80
2023/07/06,107
2023/07/07,127
2023/07/08,142
2023/07/09,142
2023/07/10,142
2023/07/11,116
2023/07/12,92
2023/07/13,79
2023/07/14,68
2023/07/15,79
2023/07/16,82
2023/07/17,95
2023/07/18,103
2023/07/19,103
2023/07/20,103
2023/07/21,116
2023/07/22,135
2023/07/23,125
2023/07/24,101
2023/07/25,79
2023/07/26,92
2023/07/27,92
2023/07/28,160
2023/07/29,143
2023/07/30,143
2023/07/31,143
2023/08/01,143
2023/08/02,166
2023/08/03,148
2023/08/04,151
2023/08/05,145
2023/08/06,145
2023/08/07,166
