Price at Date,Price in EUR
2023/06/08,39
2023/06/09,39
2023/06/10,39
2023/06/11,39
2023/06/12,39
2023/06/13,39
2023/06/14,39
2023/06/15,39
2023/06/16,49
2023/06/17,59
2023/06/18,59
2023/06/19,54
2023/06/20,54
2023/06/21,34
2023/06/22,39
2023/06/23,59
2023/06/24,59
2023/06/25,59
2023/06/26,59
2023/06/27,63
2023/06/28,62
2023/06/29,59
2023/06/30,59
2023/07/01,39
2023/07/02,39
2023/07/03,39
2023/07/04,24
2023/07/05,24
2023/07/06,27
2023/07/07,41
2023/07/08,54
2023/07/09,54
2023/07/10,54
2023/07/11,40
2023/07/12,40
2023/07/13,53
2023/07/14,53
2023/07/15,59
2023/07/16,63
2023/07/17,60
2023/07/18,35
2023/07/19,35
2023/07/20,40
2023/07/21,40
2023/07/22,40
2023/07/23,40
2023/07/24,40
2023/07/25,45
2023/07/26,50
2023/07/27,60
2023/07/28,65
2023/07/29,70
2023/07/30,65
2023/07/31,70
2023/08/01,60
2023/08/02,60
2023/08/03,89
2023/08/04,79
2023/08/05,79
2023/08/06,54
2023/08/07,34
