Price at Date,Price in EUR
2023/06/08,110
2023/06/09,110
2023/06/10,110
2023/06/11,110
2023/06/12,106
2023/06/13,106
2023/06/14,106
2023/06/15,106
2023/06/16,106
2023/06/17,106
2023/06/18,106
2023/06/19,79
2023/06/20,79
2023/06/21,79
2023/06/22,79
2023/06/23,79
2023/06/24,104
2023/06/25,97
2023/06/26,84
2023/06/27,84
2023/06/28,94
2023/06/29,94
2023/06/30,94
2023/07/01,94
2023/07/02,94
2023/07/03,106
2023/07/04,79
2023/07/05,79
2023/07/06,107
2023/07/07,80
2023/07/08,79
2023/07/09,92
2023/07/10,99
2023/07/11,115
2023/07/12,116
2023/07/13,108
2023/07/14,77
2023/07/15,89
2023/07/16,108
2023/07/17,108
2023/07/18,108
2023/07/19,116
2023/07/20,116
2023/07/21,116
2023/07/22,116
2023/07/23,124
2023/07/24,123
2023/07/25,124
2023/07/26,111
2023/07/27,122
2023/07/28,124
2023/07/29,119
2023/07/30,116
2023/07/31,124
2023/08/01,127
2023/08/02,153
2023/08/03,131
2023/08/04,165
2023/08/05,176
2023/08/06,170
2023/08/07,155
