Price at Date,Price in EUR
2023/06/08,118
2023/06/09,110
2023/06/10,128
2023/06/11,126
2023/06/12,126
2023/06/13,117
2023/06/14,114
2023/06/15,98
2023/06/16,110
2023/06/17,110
2023/06/18,110
2023/06/19,104
2023/06/20,89
2023/06/21,120
2023/06/22,117
2023/06/23,117
2023/06/24,114
2023/06/25,113
2023/06/26,132
2023/06/27,127
2023/06/28,110
2023/06/29,110
2023/06/30,96
2023/07/01,88
2023/07/02,102
2023/07/03,110
2023/07/04,113
2023/07/05,98
2023/07/06,98
2023/07/07,105
2023/07/08,110
2023/07/09,128
2023/07/10,131
2023/07/11,116
2023/07/12,101
2023/07/13,149
2023/07/14,133
2023/07/15,129
2023/07/16,129
2023/07/17,123
2023/07/18,120
2023/07/19,101
2023/07/20,117
2023/07/21,122
2023/07/22,122
2023/07/23,128
2023/07/24,116
2023/07/25,110
2023/07/26,86
2023/07/27,63
2023/07/28,74
2023/07/29,118
2023/07/30,130
2023/07/31,134
2023/08/01,133
2023/08/02,133
2023/08/03,77
2023/08/04,93
2023/08/05,143
2023/08/06,142
2023/08/07,128
2023/08/08,136
2023/08/09,162
2023/08/10,164
