Price at Date,Price in EUR
2023/06/07,131
2023/06/08,137
2023/06/09,159
2023/06/10,159
2023/06/11,159
2023/06/12,159
2023/06/13,160
2023/06/14,159
2023/06/15,159
2023/06/16,159
2023/06/17,161
2023/06/18,160
2023/06/19,160
2023/06/20,161
2023/06/21,130
2023/06/22,130
2023/06/23,130
2023/06/24,131
2023/06/25,160
2023/06/26,160
2023/06/27,175
2023/06/28,160
2023/06/29,160
2023/06/30,160
2023/07/01,160
2023/07/02,160
2023/07/03,132
2023/07/04,138
2023/07/05,150
2023/07/06,172
2023/07/07,172
2023/07/08,171
2023/07/09,171
2023/07/10,161
2023/07/11,171
2023/07/12,171
2023/07/13,149
2023/07/14,160
2023/07/15,160
2023/07/16,161
2023/07/17,161
2023/07/18,140
2023/07/19,159
2023/07/20,123
2023/07/21,167
2023/07/22,139
2023/07/23,166
2023/07/24,121
2023/07/25,132
2023/07/26,149
2023/07/27,159
2023/07/28,171
2023/07/29,172
2023/07/30,181
2023/07/31,181
2023/08/01,191
2023/08/02,201
2023/08/03,177
2023/08/04,204
2023/08/05,224
2023/08/06,223
2023/08/07,161
2023/08/08,218
2023/08/09,225
2023/08/10,245
2023/08/11,258
