Price at Date,Price in EUR
2023/06/07,119
2023/06/08,119
2023/06/09,127
2023/06/10,137
2023/06/11,155
2023/06/12,155
2023/06/13,155
2023/06/14,155
2023/06/15,154
2023/06/16,162
2023/06/17,161
2023/06/18,168
2023/06/19,168
2023/06/20,160
2023/06/21,160
2023/06/22,160
2023/06/23,160
2023/06/24,150
2023/06/25,129
2023/06/26,149
2023/06/27,137
2023/06/28,137
2023/06/29,152
2023/06/30,163
2023/07/01,163
2023/07/02,157
2023/07/03,157
2023/07/04,140
2023/07/05,149
2023/07/06,141
2023/07/07,148
2023/07/08,152
2023/07/09,163
2023/07/10,163
2023/07/11,166
2023/07/12,145
2023/07/13,145
2023/07/14,157
2023/07/15,158
2023/07/16,145
2023/07/17,146
2023/07/18,147
2023/07/19,156
2023/07/20,163
2023/07/21,159
2023/07/22,158
2023/07/23,164
2023/07/24,136
2023/07/25,146
2023/07/26,132
2023/07/27,140
2023/07/28,150
2023/07/29,145
2023/07/30,156
2023/07/31,100
2023/08/01,124
2023/08/02,141
2023/08/03,146
2023/08/04,151
2023/08/05,158
2023/08/06,146
2023/08/07,145
2023/08/08,121
2023/08/09,145
2023/08/10,161
2023/08/11,193
