Price at Date,Price in EUR
2023/06/08,129
2023/06/09,122
2023/06/10,128
2023/06/11,128
2023/06/12,129
2023/06/13,110
2023/06/14,110
2023/06/15,99
2023/06/16,99
2023/06/17,105
2023/06/18,105
2023/06/19,105
2023/06/20,110
2023/06/21,116
2023/06/22,132
2023/06/23,133
2023/06/24,138
2023/06/25,126
2023/06/26,126
2023/06/27,121
2023/06/28,127
2023/06/29,119
2023/06/30,119
2023/07/01,127
2023/07/02,127
2023/07/03,109
2023/07/04,109
2023/07/05,109
2023/07/06,108
2023/07/07,127
2023/07/08,129
2023/07/09,126
2023/07/10,137
2023/07/11,137
2023/07/12,137
2023/07/13,137
2023/07/14,136
2023/07/15,137
2023/07/16,137
2023/07/17,142
2023/07/18,130
2023/07/19,130
2023/07/20,141
2023/07/21,130
2023/07/22,137
2023/07/23,135
2023/07/24,130
2023/07/25,123
2023/07/26,128
2023/07/27,124
2023/07/28,121
2023/07/29,126
2023/07/30,126
2023/07/31,127
2023/08/01,143
2023/08/02,146
2023/08/03,148
2023/08/04,153
2023/08/05,165
2023/08/06,170
2023/08/07,174
2023/08/08,163
2023/08/09,156
2023/08/10,171
2023/08/11,174
