Price at Date,Price in EUR
2023/06/08,73
2023/06/09,68
2023/06/10,68
2023/06/11,73
2023/06/12,73
2023/06/13,84
2023/06/14,78
2023/06/15,78
2023/06/16,83
2023/06/17,86
2023/06/18,81
2023/06/19,79
2023/06/20,77
2023/06/21,66
2023/06/22,57
2023/06/23,57
2023/06/24,68
2023/06/25,68
2023/06/26,68
2023/06/27,96
2023/06/28,84
2023/06/29,84
2023/06/30,84
2023/07/01,92
2023/07/02,80
2023/07/03,80
2023/07/04,86
2023/07/05,75
2023/07/06,72
2023/07/07,74
2023/07/08,82
2023/07/09,82
2023/07/10,82
2023/07/11,82
2023/07/12,65
2023/07/13,65
2023/07/14,74
2023/07/15,75
2023/07/16,70
2023/07/17,80
2023/07/18,92
2023/07/19,96
2023/07/20,68
2023/07/21,79
2023/07/22,62
2023/07/23,62
2023/07/24,68
2023/07/25,60
2023/07/26,56
2023/07/27,43
2023/07/28,48
2023/07/29,48
2023/07/30,44
2023/07/31,39
2023/08/01,52
2023/08/02,76
2023/08/03,66
2023/08/04,84
2023/08/05,84
2023/08/06,95
2023/08/07,100
2023/08/08,100
2023/08/09,75
2023/08/10,75
2023/08/11,102
