Price at Date,Price in EUR
2023/06/08,80
2023/06/09,80
2023/06/10,80
2023/06/11,80
2023/06/12,80
2023/06/13,84
2023/06/14,89
2023/06/15,89
2023/06/16,91
2023/06/17,91
2023/06/18,91
2023/06/19,91
2023/06/20,91
2023/06/21,75
2023/06/22,75
2023/06/23,75
2023/06/24,75
2023/06/25,75
2023/06/26,80
2023/06/27,80
2023/06/28,80
2023/06/29,80
2023/06/30,80
2023/07/01,80
2023/07/02,80
2023/07/03,80
2023/07/04,85
2023/07/05,107
2023/07/06,107
2023/07/07,107
2023/07/08,107
2023/07/09,107
2023/07/10,105
2023/07/11,105
2023/07/12,107
2023/07/13,113
2023/07/14,111
2023/07/15,113
2023/07/16,112
2023/07/17,112
2023/07/18,115
2023/07/19,112
2023/07/20,112
2023/07/21,118
2023/07/22,115
2023/07/23,115
2023/07/24,119
2023/07/25,119
2023/07/26,120
2023/07/27,112
2023/07/28,114
2023/07/29,123
2023/07/30,123
2023/07/31,123
2023/08/01,125
2023/08/02,133
2023/08/03,133
2023/08/04,141
2023/08/05,158
2023/08/06,158
2023/08/07,186
