Price at Date,Price in EUR
2023/06/08,128
2023/06/09,128
2023/06/10,134
2023/06/11,134
2023/06/12,124
2023/06/13,124
2023/06/14,128
2023/06/15,128
2023/06/16,126
2023/06/17,112
2023/06/18,117
2023/06/19,112
2023/06/20,112
2023/06/21,112
2023/06/22,112
2023/06/23,116
2023/06/24,116
2023/06/25,116
2023/06/26,123
2023/06/27,123
2023/06/28,112
2023/06/29,119
2023/06/30,113
2023/07/01,112
2023/07/02,112
2023/07/03,108
2023/07/04,108
2023/07/05,102
2023/07/06,100
2023/07/07,103
2023/07/08,105
2023/07/09,105
2023/07/10,107
2023/07/11,113
2023/07/12,116
2023/07/13,107
2023/07/14,107
2023/07/15,107
2023/07/16,112
2023/07/17,112
2023/07/18,122
2023/07/19,125
2023/07/20,125
2023/07/21,125
2023/07/22,129
2023/07/23,129
2023/07/24,129
2023/07/25,131
2023/07/26,131
2023/07/27,137
2023/07/28,139
2023/07/29,142
2023/07/30,142
2023/07/31,142
2023/08/01,144
2023/08/02,150
2023/08/03,155
2023/08/04,157
2023/08/05,157
2023/08/06,157
2023/08/07,162
