Price at Date,Price in EUR
2023/06/08,81
2023/06/09,93
2023/06/10,95
2023/06/11,111
2023/06/12,111
2023/06/13,112
2023/06/14,112
2023/06/15,107
2023/06/16,103
2023/06/17,103
2023/06/18,102
2023/06/19,103
2023/06/20,104
2023/06/21,119
2023/06/22,120
2023/06/23,120
2023/06/24,121
2023/06/25,115
2023/06/26,114
2023/06/27,114
2023/06/28,114
2023/06/29,114
2023/06/30,113
2023/07/01,98
2023/07/02,97
2023/07/03,85
2023/07/04,90
2023/07/05,98
2023/07/06,85
2023/07/07,86
2023/07/08,106
2023/07/09,106
2023/07/10,109
2023/07/11,110
2023/07/12,108
2023/07/13,108
2023/07/14,94
2023/07/15,94
2023/07/16,92
2023/07/17,92
2023/07/18,93
2023/07/19,79
2023/07/20,80
2023/07/21,73
2023/07/22,72
2023/07/23,91
2023/07/24,83
2023/07/25,91
2023/07/26,97
2023/07/27,96
2023/07/28,109
2023/07/29,108
2023/07/30,110
2023/07/31,120
2023/08/01,109
2023/08/02,113
2023/08/03,96
2023/08/04,127
2023/08/05,146
2023/08/06,148
2023/08/07,152
2023/08/08,151
2023/08/09,152
2023/08/10,151
2023/08/11,169
